Area Code,Date,Territory,Territory Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
417,1/12/2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,$40 ,$60 ,$0 ,$100 ,$49 ,335,$69 ,$44 ,($5),$118 ,$74 
920,1/12/2012,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,$30 ,$60 ,$30 ,$90 ,$41 ,320,$66 ,$12 ,$30 ,$107 ,$36 
319,1/12/2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Iowa,Decaf,$120 ,$170 ,$120 ,$290 ,$127 ,830,$185 ,$40 ,$123 ,$312 ,$62 
573,1/12/2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Missouri,Decaf,$80 ,$60 ,$20 ,$140 ,$92 ,"1,898",$68 ,$28 ,$16 ,$160 ,$52 
715,1/12/2012,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,$30 ,$40 ,$30 ,$70 ,$34 ,863,$51 ,$9 ,$30 ,$85 ,$21 
475,1/12/2012,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,$50 ,$60 ,$20 ,$110 ,$68 ,619,$85 ,$25 ,$27 ,$153 ,$58 
603,1/12/2012,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,$20 ,$40 ,$10 ,$60 ,$39 ,250,$49 ,$14 ,$2 ,$88 ,$47 
475,1/12/2012,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,$40 ,$60 ,$40 ,$100 ,$63 ,"1,075",$76 ,$19 ,$36 ,$139 ,$40 
225,1/12/2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,$80 ,$110 ,$70 ,$190 ,$94 ,540,$120 ,$31 ,$77 ,$214 ,$43 
505,1/12/2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,$10 ,$20 ,$10 ,$30 ,$16 ,851,$25 ,$4 ,$9 ,$41 ,$16 
405,1/12/2012,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,$60 ,$70 ,$20 ,$130 ,$65 ,403,$80 ,$24 ,$22 ,$145 ,$58 
985,1/12/2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,$60 ,$80 ,$30 ,$140 ,$68 ,619,$85 ,$25 ,$26 ,$153 ,$59 
505,1/12/2012,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,$20 ,$40 ,$20 ,$60 ,$31 ,"1,009",$38 ,$9 ,$7 ,$69 ,$31 
580,1/12/2012,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,$90 ,$140 ,$30 ,$230 ,$105 ,716,$145 ,$95 ,$20 ,$250 ,$125 
702,1/12/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,$120 ,$170 ,$30 ,$290 ,$135 ,940,$187 ,$122 ,$32 ,$322 ,$155 
541,1/12/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,$20 ,$30 ,$20 ,$50 ,$24 ,829,$36 ,$6 ,$19 ,$60 ,$17 
435,1/12/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,$40 ,$70 ,$40 ,$110 ,$52 ,327,$75 ,$16 ,$36 ,$127 ,$39 
509,1/12/2012,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,$100 ,$160 ,$110 ,$260 ,$115 ,"1,166",$174 ,$37 ,$105 ,$289 ,$69 
775,1/12/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,$210 ,$280 ,$170 ,$490 ,$224 ,"1,191",$310 ,$73 ,$194 ,$534 ,$116 
541,1/12/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,$70 ,$100 ,$70 ,$170 ,$81 ,551,$104 ,$26 ,$66 ,$185 ,$38 
801,1/12/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,$40 ,$70 ,$40 ,$110 ,$48 ,462,$74 ,$15 ,$28 ,$122 ,$46 
425,1/12/2012,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,$40 ,$70 ,$50 ,$110 ,$49 ,845,$71 ,$13 ,$46 ,$120 ,$25 
775,1/12/2012,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,$120 ,$170 ,$120 ,$290 ,$127 ,830,$185 ,$40 ,$122 ,$312 ,$63 
435,1/12/2012,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,$80 ,$60 ,$20 ,$140 ,$92 ,"1,898",$68 ,$28 ,$17 ,$160 ,$51 
641,1/12/2012,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,$210 ,$200 ,$120 ,$410 ,$250 ,"1,820",$251 ,$70 ,$156 ,$501 ,$95 
573,1/12/2012,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,$30 ,$40 ,$10 ,$70 ,$38 ,256,$51 ,$12 ,$11 ,$89 ,$40 
262,1/12/2012,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,$30 ,$50 ,$20 ,$80 ,$43 ,466,$63 ,$13 ,$28 ,$106 ,$35 
641,1/12/2012,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,$240 ,$300 ,$170 ,$540 ,$294 ,"1,838",$360 ,$111 ,$216 ,$654 ,$144 
573,1/12/2012,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,$10 ,$20 ,($10),$30 ,$20 ,218,$25 ,$7 ,($16),$45 ,$41 
920,1/12/2012,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,$40 ,$60 ,$0 ,$100 ,$55 ,627,$76 ,$49 ,($3),$131 ,$79 
636,1/12/2012,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,$30 ,$40 ,$0 ,$70 ,$39 ,250,$49 ,$14 ,$2 ,$88 ,$47 
860,1/12/2012,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,$50 ,$70 ,$50 ,$120 ,$50 ,898,$73 ,$14 ,$47 ,$123 ,$26 
603,1/12/2012,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,$10 ,$30 ,$20 ,$40 ,$16 ,851,$25 ,$4 ,$10 ,$41 ,$15 
959,1/12/2012,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,$30 ,$50 ,$40 ,$80 ,$33 ,818,$49 ,$9 ,$28 ,$82 ,$21 
603,1/12/2012,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,344,$43 ,$0 ,$32 ,$43 ,$11 
702,1/12/2012,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,$180 ,$240 ,$150 ,$420 ,$247 ,"1,744",$329 ,$81 ,$215 ,$576 ,$114 
971,1/12/2012,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,$20 ,$30 ,$30 ,$50 ,$29 ,490,$44 ,$8 ,$25 ,$73 ,$19 
435,1/12/2012,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,$30 ,$50 ,$0 ,$80 ,$49 ,335,$69 ,$44 ,($4),$118 ,$73 
509,1/12/2012,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,$30 ,$40 ,$20 ,$70 ,$41 ,320,$66 ,$12 ,$30 ,$107 ,$36 
702,1/12/2012,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,$180 ,$180 ,$100 ,$360 ,$250 ,"1,820",$251 ,$70 ,$157 ,$501 ,$94 
971,1/12/2012,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,$60 ,$100 ,$60 ,$160 ,$88 ,817,$133 ,$29 ,$73 ,$221 ,$60 
801,1/12/2012,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,$20 ,$40 ,$10 ,$60 ,$38 ,256,$51 ,$12 ,$12 ,$89 ,$39 
509,1/12/2012,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,$30 ,$40 ,$20 ,$70 ,$43 ,466,$63 ,$13 ,$28 ,$106 ,$35 
775,1/12/2012,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,$210 ,($210),($320),$0 ,$294 ,"8,252",($294),$111 ,($408),$31 ,$145 
503,1/12/2012,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,$90 ,$140 ,$100 ,$230 ,$134 ,690,$186 ,$41 ,$121 ,$320 ,$65 
435,1/12/2012,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,$10 ,$20 ,$0 ,$30 ,$20 ,218,$25 ,$7 ,($15),$45 ,$40 
360,1/12/2012,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,$40 ,$50 ,($10),$90 ,$55 ,627,$76 ,$49 ,($3),$131 ,$79 
719,1/1/2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,$100 ,$140 ,$110 ,$240 ,$95 ,821,$139 ,$26 ,$157 ,$262 ,$40 
217,1/1/2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,$100 ,$140 ,$100 ,$240 ,$95 ,608,$139 ,$30 ,$136 ,$262 ,$55 
513,1/1/2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,$60 ,$90 ,$20 ,$150 ,$63 ,435,$87 ,$57 ,$0 ,$168 ,$91 
719,1/1/2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,$80 ,$130 ,$80 ,$210 ,$72 ,558,$108 ,$23 ,$83 ,$201 ,$58 
773,1/1/2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,$260 ,$270 ,$180 ,$530 ,$228 ,"1,459",$228 ,$63 ,$218 ,$510 ,$92 
937,1/1/2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,$60 ,$90 ,$40 ,$150 ,$58 ,338,$72 ,$22 ,$25 ,$145 ,$59 
386,1/1/2013,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,$80 ,$110 ,$70 ,$190 ,$84 ,500,$116 ,$26 ,$104 ,$224 ,$51 
305,1/1/2013,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,$70 ,$100 ,$60 ,$170 ,$77 ,432,$103 ,$25 ,$78 ,$201 ,$56 
361,1/1/2013,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,$100 ,$130 ,$100 ,$230 ,$83 ,623,$107 ,$27 ,$106 ,$213 ,$41 
409,1/1/2013,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,$40 ,$70 ,$60 ,$110 ,$54 ,456,$80 ,$15 ,$84 ,$150 ,$27 
310,1/1/2013,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,$180 ,($40),($120),$140 ,$144 ,862,($26),$47 ,($182),$132 ,$96 
951,1/1/2013,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,$220 ,$300 ,$200 ,$520 ,$234 ,"1,310",$312 ,$77 ,$316 ,$611 ,$114 
719,1/1/2013,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,$90 ,$130 ,$100 ,$220 ,$89 ,777,$130 ,$24 ,$146 ,$245 ,$38 
330,1/1/2013,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,$60 ,$80 ,$50 ,$140 ,$60 ,336,$80 ,$19 ,$53 ,$157 ,$48 
720,1/1/2013,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,$80 ,$110 ,$80 ,$190 ,$83 ,623,$107 ,$27 ,$106 ,$213 ,$41 
815,1/1/2013,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,$150 ,$210 ,$130 ,$360 ,$144 ,862,$201 ,$47 ,$173 ,$386 ,$94 
614,1/1/2013,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,$60 ,$80 ,$50 ,$140 ,$57 ,364,$83 ,$18 ,$65 ,$157 ,$43 
720,1/1/2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,$60 ,$90 ,$70 ,$150 ,$54 ,456,$80 ,$15 ,$84 ,$150 ,$27 
312,1/1/2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,$270 ,$370 ,$260 ,$640 ,$234 ,"1,310",$312 ,$77 ,$316 ,$611 ,$114 
234,1/1/2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,$190 ,$210 ,$140 ,$400 ,$170 ,"1,091",$171 ,$47 ,$154 ,$382 ,$76 
813,1/1/2013,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,$80 ,$110 ,$70 ,$190 ,$84 ,651,$126 ,$27 ,$106 ,$235 ,$61 
413,1/1/2013,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,$60 ,$400 ,$360 ,$460 ,$72 ,558,$422 ,$23 ,$572 ,$553 ,$58 
518,1/1/2013,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,$260 ,$380 ,$260 ,$640 ,$271 ,"2,101",$407 ,$94 ,$408 ,$759 ,$152 
239,1/1/2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,$70 ,$110 ,$30 ,$180 ,$79 ,551,$111 ,$72 ,$14 ,$213 ,$107 
617,1/1/2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,$60 ,$60 ,($10),$120 ,$63 ,435,$63 ,$57 ,($36),$141 ,$90 
516,1/1/2013,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,$100 ,($50),($170),$50 ,$105 ,725,($44),$95 ,($268),$68 ,$134 
617,1/1/2013,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,$160 ,$170 ,$110 ,$330 ,$170 ,"1,091",$171 ,$47 ,$156 ,$382 ,$75 
516,1/1/2013,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,$210 ,$270 ,$200 ,$480 ,$228 ,"1,459",$262 ,$63 ,$273 ,$548 ,$91 
682,1/1/2013,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,$260 ,$300 ,$220 ,$560 ,$207 ,965,$245 ,$64 ,$248 ,$506 ,$90 
806,1/1/2013,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,$60 ,$90 ,$50 ,$150 ,$72 ,558,$108 ,$23 ,$83 ,$201 ,$58 
512,1/1/2013,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,$70 ,$110 ,$90 ,$180 ,$89 ,777,$130 ,$24 ,$148 ,$245 ,$37 
209,1/1/2013,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,$110 ,$70 ,$30 ,$180 ,$95 ,608,$50 ,$30 ,($3),$162 ,$55 
949,1/1/2013,West,Major Territory,Colombian,Beans,Coffee,California,Regular,$340 ,$500 ,$370 ,$840 ,$271 ,"2,101",$407 ,$94 ,$408 ,$759 ,$152 
323,1/1/2013,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,$210 ,$220 ,$150 ,$430 ,$228 ,"1,459",$228 ,$63 ,$218 ,$510 ,$92 
530,1/1/2013,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,$100 ,$140 ,$20 ,$240 ,$105 ,725,$145 ,$95 ,$26 ,$280 ,$134 
720,1/1/2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,$140 ,$160 ,$110 ,$300 ,$170 ,"1,091",$171 ,$47 ,$154 ,$382 ,$76 
773,1/1/2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,$70 ,$120 ,$100 ,$190 ,$89 ,777,$130 ,$24 ,$148 ,$245 ,$37 
567,1/1/2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,$20 ,$50 ,$50 ,$70 ,$32 ,456,$48 ,$8 ,$45 ,$90 ,$20 
720,1/1/2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,$50 ,$80 ,$20 ,$130 ,$63 ,435,$87 ,$57 ,$0 ,$168 ,$91 
773,1/1/2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,$70 ,$90 ,$60 ,$160 ,$83 ,623,$107 ,$27 ,$106 ,$213 ,$41 
614,1/1/2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,$20 ,$50 ,$50 ,$70 ,$32 ,821,$48 ,$8 ,$45 ,$90 ,$20 
970,1/1/2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,$50 ,$70 ,$40 ,$120 ,$60 ,336,$80 ,$19 ,$51 ,$157 ,$49 
224,1/1/2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,$80 ,$120 ,$100 ,$200 ,$95 ,821,$139 ,$26 ,$157 ,$262 ,$40 
850,1/1/2013,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,$30 ,$50 ,$30 ,$80 ,$48 ,623,$62 ,$15 ,$53 ,$123 ,$29 
904,1/1/2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,$40 ,$50 ,$20 ,$90 ,$54 ,312,$66 ,$20 ,$20 ,$134 ,$56 
781,1/1/2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,$40 ,$60 ,$30 ,$100 ,$58 ,338,$72 ,$22 ,$26 ,$145 ,$58 
516,1/1/2013,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,$180 ,$190 ,$100 ,$370 ,$245 ,"1,419",$238 ,$93 ,$173 ,$540 ,$133 
321,1/1/2013,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,$50 ,$60 ,$40 ,$110 ,$69 ,965,$81 ,$21 ,$61 ,$168 ,$44 
516,1/1/2013,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,$150 ,($10),($70),$140 ,$207 ,965,($27),$64 ,($176),$201 ,$90 
281,1/1/2013,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,$50 ,$80 ,$50 ,$130 ,$60 ,336,$80 ,$19 ,$51 ,$157 ,$49 
254,1/1/2013,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,$50 ,$80 ,$50 ,$130 ,$57 ,364,$83 ,$18 ,$65 ,$157 ,$43 
650,1/1/2013,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,$80 ,$120 ,$100 ,$200 ,$95 ,821,$139 ,$26 ,$159 ,$262 ,$39 
530,1/1/2013,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,$170 ,$220 ,$160 ,$390 ,$207 ,965,$245 ,$64 ,$249 ,$506 ,$89 
650,1/1/2013,West,Major Territory,Mint,Leaves,Herbal Tea,California,Decaf,$70 ,$90 ,$60 ,$160 ,$83 ,623,$107 ,$27 ,$104 ,$213 ,$42 
719,1/1/2013,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,$40 ,$70 ,$20 ,$110 ,$58 ,338,$72 ,$22 ,$26 ,$145 ,$58 
217,1/1/2013,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,$40 ,$70 ,$50 ,$110 ,$54 ,456,$80 ,$15 ,$83 ,$150 ,$28 
513,1/1/2013,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,$70 ,$110 ,$60 ,$180 ,$84 ,651,$126 ,$27 ,$106 ,$235 ,$61 
719,1/1/2013,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,$50 ,$70 ,$40 ,$120 ,$64 ,965,$76 ,$19 ,$56 ,$157 ,$42 
815,1/1/2013,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,$60 ,$90 ,$40 ,$150 ,$72 ,558,$108 ,$23 ,$84 ,$201 ,$57 
567,1/1/2013,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,$70 ,$100 ,$60 ,$170 ,$84 ,500,$116 ,$26 ,$104 ,$224 ,$51 
303,1/1/2013,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,$30 ,$50 ,$30 ,$80 ,$44 ,623,$56 ,$14 ,$47 ,$112 ,$27 
239,1/1/2013,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,$30 ,$50 ,$40 ,$80 ,$32 ,821,$48 ,$8 ,$44 ,$90 ,$21 
781,1/1/2013,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,$30 ,$50 ,$40 ,$80 ,$32 ,821,$48 ,$8 ,$45 ,$90 ,$20 
607,1/1/2013,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,$100 ,$150 ,$120 ,$250 ,$95 ,821,$139 ,$26 ,$157 ,$262 ,$40 
716,1/1/2013,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,$90 ,$140 ,$110 ,$230 ,$89 ,777,$130 ,$24 ,$146 ,$245 ,$38 
239,1/1/2013,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,$30 ,$50 ,$40 ,$80 ,$33 ,777,$48 ,$9 ,$44 ,$91 ,$21 
978,1/1/2013,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,$30 ,$50 ,$40 ,$80 ,$32 ,456,$48 ,$8 ,$45 ,$90 ,$20 
212,1/1/2013,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,$50 ,$90 ,$70 ,$140 ,$54 ,456,$80 ,$15 ,$84 ,$150 ,$27 
562,1/1/2013,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,$50 ,$90 ,$80 ,$140 ,$89 ,777,$130 ,$24 ,$146 ,$245 ,$38 
707,1/1/2013,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,$30 ,$60 ,$60 ,$90 ,$54 ,456,$80 ,$15 ,$84 ,$150 ,$27 
650,1/1/2013,West,Major Territory,Green Tea,Leaves,Tea,California,Regular,$40 ,$80 ,$50 ,$120 ,$72 ,558,$108 ,$23 ,$84 ,$201 ,$57 
515,1/1/2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,$20 ,$30 ,$20 ,$50 ,$23 ,623,$31 ,$7 ,$19 ,$60 ,$20 
314,1/1/2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,$80 ,$90 ,$50 ,$170 ,$78 ,965,$92 ,$24 ,$73 ,$190 ,$47 
414,1/1/2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,$80 ,$100 ,$60 ,$180 ,$77 ,432,$103 ,$25 ,$79 ,$201 ,$55 
515,1/1/2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,$10 ,$40 ,$30 ,$50 ,$17 ,777,$26 ,$4 ,$16 ,$48 ,$17 
573,1/1/2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,$50 ,$80 ,$60 ,$130 ,$46 ,777,$68 ,$12 ,$70 ,$128 ,$24 
715,1/1/2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,$50 ,$70 ,$50 ,$120 ,$48 ,623,$62 ,$15 ,$53 ,$123 ,$29 
203,1/1/2013,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,$50 ,$70 ,$40 ,$120 ,$55 ,312,$75 ,$18 ,$47 ,$145 ,$47 
318,1/1/2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,$40 ,$60 ,$50 ,$100 ,$33 ,777,$48 ,$9 ,$44 ,$91 ,$21 
505,1/1/2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,$110 ,$10 ,($30),$120 ,$88 ,525,$11 ,$27 ,($61),$111 ,$52 
918,1/1/2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,$40 ,$60 ,$50 ,$100 ,$32 ,821,$48 ,$8 ,$44 ,$90 ,$21 
337,1/1/2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,$50 ,$70 ,$50 ,$120 ,$61 ,390,$89 ,$19 ,$75 ,$168 ,$43 
505,1/1/2013,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,$30 ,$40 ,$10 ,$70 ,$35 ,196,$47 ,$11 ,$14 ,$92 ,$40 
405,1/1/2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,$70 ,$110 ,$70 ,$180 ,$84 ,651,$126 ,$27 ,$104 ,$235 ,$62 
702,1/1/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,$30 ,$40 ,$20 ,$70 ,$28 ,965,$34 ,$8 ,$6 ,$69 ,$32 
971,1/1/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,$70 ,$100 ,$70 ,$170 ,$57 ,364,$83 ,$18 ,$65 ,$157 ,$43 
801,1/1/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,$100 ,$130 ,$70 ,$230 ,$85 ,494,$105 ,$32 ,$61 ,$213 ,$69 
509,1/1/2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,$90 ,$140 ,$60 ,$230 ,$79 ,551,$111 ,$72 ,$14 ,$213 ,$107 
702,1/1/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,$10 ,$30 ,$20 ,$40 ,$17 ,777,$26 ,$4 ,$17 ,$48 ,$16 
971,1/1/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,$160 ,$160 ,$100 ,$320 ,$170 ,"1,091",$171 ,$47 ,$154 ,$382 ,$76 
435,1/1/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,$40 ,$70 ,$50 ,$110 ,$50 ,821,$73 ,$14 ,$73 ,$138 ,$27 
425,1/1/2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,$60 ,$80 ,$60 ,$140 ,$69 ,965,$81 ,$21 ,$61 ,$168 ,$44 
563,1/1/2013,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,$10 ,$30 ,$20 ,$40 ,$18 ,821,$27 ,$5 ,$17 ,$50 ,$17 
608,1/1/2013,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,$50 ,$70 ,$30 ,$120 ,$54 ,312,$66 ,$20 ,$20 ,$134 ,$56 
641,1/1/2013,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,$20 ,$40 ,$20 ,$60 ,$28 ,965,$34 ,$8 ,$8 ,$69 ,$30 
314,1/1/2013,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,$90 ,$100 ,$40 ,$190 ,$85 ,494,$105 ,$32 ,$61 ,$213 ,$69 
715,1/1/2013,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,$80 ,$110 ,$20 ,$190 ,$79 ,551,$111 ,$72 ,$14 ,$213 ,$107 
563,1/1/2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,$10 ,$40 ,$30 ,$50 ,$17 ,777,$26 ,$4 ,$17 ,$48 ,$16 
573,1/1/2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,$50 ,$90 ,$70 ,$140 ,$50 ,821,$73 ,$14 ,$75 ,$138 ,$26 
